btai	1720893
spwh	1132105
body	1826889
gate	1838513
gsqd	1837207
claa	1837739
cem	1488775
piai	1819175
kmf	1500096
ww	105319
bnr	1792267
faca	1839550
prsr	1825473
myn	882150
rbb	1499422
lqda	1819576
pfdr	1839132
dske	1642453
sunl	1821850
muds	1820727
rlyb	1739410
psag	1833235
ipax	1844452
vki	908993
ngms	1821349
kvsa	1841873
senea	88948
sify	1094324
cybe	768411
miy	890393
bbcp	1703956
fsd	1494530
dcrd	1848959
fisi	862831
doug	1878897
cveo	1590584
lgsxy	1447221
plmi	1840317
zimv	1876588
gsrm	1901799
cresy	1034957
cook	1857853
vel	1692376
sb	1434754
aehr	1040470
plpc	80035
eto	1281926
anac	1829558
kalv	1348911
groy	1834026
hcma	1845368
sdac	1837248
hpf	1189740
hnst	1530979
boom	34067
bvh	315858
rxst	1111485
mdxg	1376339
dxlg	813298
sier	1844135
bh-a	1726173
bmea	1840439
ppt	827773
hcne	1843205
wsbf	1569994
entf	1870925
aldx	1341235
opad	1825024
gbab	1495825
hql	884121
akli	1850266
csta	1834032
ssaa	1830547
dhca	1838163
mvbf	1277902
argu	1865377
aggr	1842329
twcb	1845618
bark	1819574
absi	1672688
hio	910068
hmco	1829042
mcft	1638290
cnta	1847903
sln	1479615
brkh	1871638
acdi	1850316
pepl	1873324
blua	1831006
sdhy	1812923
esm	1841420
pmo	900422
emo	1517518
krnl	1832950
fsrx	1834336
mbsc	1856589
rrac	1860879
ahrn	1856696
rfi	891290
sbnc	703904
pfhd	1630856
top	1848275
aawh	1756390
acab	1893219
fmcc	1026214
ppya	1894057
avah	1832332
ml	1807846
aan	1821393
azre	1633438
ebtc	1018399
fei	1556336
htpa	1828817
qtrx	1503274
axti	1051627
igic	1794338
cto	23795
cova	1837160
chaa	1838293
albo	1322505
jun	1838814
cznc	810958
avdl	1012477
aht	1232582
opy	791963
rmbl	1596961
prld	1678660
tsib	1832737
sol	1417892
blde	1779128
stry	1884697
shbi	1035092
bsky	1846804
gxii	1826669
hlg	1596964
tk	911971
krt	1758021
smmf	811808
ske	1713748
rrbi	1071236
prts	1378950
jri	1539337
nmg	1649752
skil	1774675
aomr	1766478
ithuf	1643154
bmdpf	1002788
ffie	1805521
phat	1783183
djco	783412
fmao	792966
clpr	1649096
vxrt	72444
gbli	1494904
pwup	1847345
idya	1676725
gogn	1852940
uve	891166
gpac	1831979
rev	887921
ctlp	896429
zyxi	846475
ssti	1351636
bkuh	1440153
ztr	836412
pstl	1759774
irs	933267
eh	1759783
ktf	839533
cxac	1856242
kiii	1826059
ciso	1777319
hdsn	925528
dray	1852771
hori	1865533
amnb	741516
vlta	1819584
ciig	1841338
view	1811856
tinv	1820144
lgto	1883814
tzps	1823481
sght	1531177
spkb	1826435
gilt	897322
blbd	1589526
lx	1708259
qiwi	1561566
casa	1333835
tpc	77543
tdf	919893
lcaa	1841024
ncv	1214935
sfst	1090009
xpdb	1855474
klaq	1823323
cnd	1824301
cosg	1706509
ipvi	1839611
aptm	1845550
clrm	1831937
pfis	1056943
dnz	1830374
rfmz	1817159
jushf	1909747
arrw	1835972
avnw	1377789
htbi	1538263
cir	1091883
brw	826020
ampi	1835636
flme	1831481
mpx	1129155
dhbc	1838176
cncn	1191334
gamc	1841125
cbnk	1419536
hugs	1836894
wpca	1836075
tg	850429
chmx	1657045
eft	1288992
vwe	1834045
lgvc	1879297
celu	1752828
cste	1504379
jro	1289213
esac	1865506
bpt	850033
nn	1865631
joan	1834585
grvy	1313310
le	799288
nlcp	1854964
cenn	1707919
fwac	1847874
reax	1862461
afcg	1822523
cgnt	1824814
nc	789933
atek	1882198
stre	1838361
netc	1854458
eve	1861121
slcr	1826553
bfz	1137391
mtw	61986
bmac	1848020
paci	1853070
glad	1143513
efr	1258623
tmkr	1821606
ggmc	1818880
nfnt	1862327
aurc	1835856
kcgi	1865407
kair	1824171
ffa	1291334
nan	1074769
tyra	1863127
nvsa	1838433
cptk	1827899
grpn	1490281
oz	1807046
dmrc	1438231
epwr	1825720
eac	1832765
cnda	1851959
jmsb	1710482
tgr	1863099
inbk	1562463
adex	1830029
tcs	1411688
swet	1828914
jugg	1842609
rlgt	1171155
bleu	1843370
ader	1822912
picc	1835800
pmgm	1837607
ftcv	1829328
dzsi	1101680
ftvi	1844336
loco	1606366
disa	1838831
mdh	1823143
tci	733590
ftev	1839569
emld	1889123
ftaa	1832696
cpz	1717457
cece	3197
asc	1577437
iraa	1831874
iiii	1829889
baca	1869673
nwpx	1001385
min	826735
gtpa	1837105
ung	1376227
abus	1447028
omer	1285819
hawel	46207
heps	1850235
ftpa	1839972
cyd	932695
mhn	1038186
gwrs	1434728
lvra	1841383
petq	1668673
plm	866028
dhc	1075415
ogi	1620737
civb	944745
gci	1579684
onyx	1849548
anik	898437
bcab	1826892
glop	1598655
cmtl	23197
utmd	706698
bgr	1306550
tgb	878518
sgu	1002590
ncac	1849475
bym	1181187
bwmx	1788257
txcb	1006840
evlv	1805385
ormp	1176309
isrl	1915328
rkta	1844363
oia	835333
tngx	1819133
spcm	1880968
pond	1842430
mcbc	1053584
hwin	1632081
ipvf	1839610
tgan	1715768
puck	1836100
rm	1519401
ivca	1852889
caf	1368493
afb	1162027
advv	1698519
lfac	1851266
noa	1368519
mtal	1853021
ioac	1854275
uxin	1729173
ffntf	1783875
hudi	1791725
msb	65172
pegr	1847241
acaq	1869141
blfy	1846017
fof	1375340
gbio	1733294
whf	1552198
fnlc	765207
rei	1384195
pfl	1244183
zyme	1403752
hlah	1826814
belfa	729580
frst	1325670
urg	1375205
ipva	1839608
cru	1825497
amtx	738214
upld	1505155
ggaa	1865697
zvia	1854139
gfgd	1876714
fssi	1822862
clas	1826855
fsp	1031316
locl	1840780
iacc	1844579
pstx	1661460
skyx	1598981
bsrr	1130144
pfta	1853580
hix	1058239
sor	91847
clpt	1285550
ep	887396
ois	1121484
vlgea	103595
ello	946394
vpcb	1840792
cnce	1367920
optn	1494650
plnhf	1813452
yell	716006
sar	1377936
flya	1844650
hrzn	1487428
msc	1713334
ngvc	1547459
cbay	1042074
hpx	1809353
dnad	1850272
byn	1852633
pow	1829427
dnab	1850271
clin	1883984
asaq	1819510
tekk	1822027
rclf	1833498
smlr	1554859
rmm	1771226
lokm	1841585
asg	786035
ibex	1720420
cplp	1392326
npab	1837929
adap	1621227
mdgs	1618500
wetg	1784970
mtac	1826667
lsak	1041514
phvs	1830487
annx	1528115
hcii	1823033
cmpx	1738021
bcbp	1228454
hmlp	1603016
uroy	1711570
mon	1828325
pmm	844790
gpp	1635650
dsm	855887
jggc	1857518
ampy	1533924
scaq	1821812
mmat	1431959
eypt	1314102
inve	1036044
czfs	739421
nhhs	1503707
dtc	1870600
neti	1587264
esq	1531031
aftr	1865975
slvr	1842644
atcx	1751143
hwel	1845013
fip	1899883
stro	1382101
adal	1853928
xxii	1347858
zeus	917470
hbcp	1436425
aatp	1713210
dsp	1828791
prth	1653558
osur	1116463
hmpt	1830197
inse	1615063
stet	1858684
bbln	1866390
pmx	1181506
sbt	1680379
ooma	1327688
omga	1850838
strs	885508
nrac	1831964
meka	1870258
ryam	1597672
lndc	1005286
cngl	1867443
clim	1835713
aeac	1827392
gia	1844505
ardc	1515324
dmys	1858327
mgu	1326390
co	1467808
inaq	1862463
alto	778164
bwc	1854863
cang	1725123
pshif	1538169
nca	818851
uscb	1901637
fen	1284940
cffe	1839530
thcp	1843993
acnb	715579
fdmt	1650648
bios	1856653
edn	1395213
gwii	1850487
mcaa	1856995
sbii	1842729
edd	1388141
rgti	1838359
akic	1826574
svfb	1837238
toac	1860482
ahpa	1846253
ff	1337298
gaq	1852061
plao	1849737
pcct	1844149
thrx	1745020
eigr	1305253
dtrt	1865537
htaq	1850038
osg	75208
unty	920427
usct	1860514
flag	1855485
dsaq	1871745
bkcc	1326003
fron	1842223
cite	1848437
bitf	1812477
prty	1592058
mcr	851170
cors	1842659
muln	1499961
cmca	1865248
tlgy	1879814
wnnr	1843714
kaii	1825962
opfi	1818502
tdup	1484778
oprx	1448431
aveo	1325879
mpra	1853436
rene	1889112
svna	1850699
wrac	1855168
dpcs	1857803
shca	1848558
apph	1807707
cbrg	1845149
rcfa	1870143
port	1865200
bkt	832327
ictsf	1010134
scua	1853594
hov	357294
irrx	1854795
pcsb	1691337
daoo	1870471
atom	1420520
knsw	1885444
grwg	1604868
rent	1468327
glo	1350869
hyi	1497186
vmga	1875943
xfin	1852749
aeae	1852016
utaa	1879221
brd	1847351
noac	1824888
erc	1227073
mci	275694
bcov	1313275
arbg	1823826
fiac	1854480
lian	1831283
nen	746514
bpac	1856724
xair	1641631
wwac	1853044
paqc	1830531
lcw	1847577
tris	1852736
vii	1826011
ixaq	1852019
ptic	1821075
fins	1745059
fbiz	1521951
pcq	1140411
mltx	1821586
hmtv	1567345
atro	8063
bhac	1851612
shac	1820160
itq	1805508
pcb	1423869
ldha	1842373
biot	1825413
fvt	1824434
ostr	1834226
zwrk	1828438
blts	1827328
gnac	1832250
usak	883945
tmac	1835236
gamb	1839799
crd-a	25475
naut	1808805
boas	1838544
vlat	1843091
afri	1903870
selb	1453687
egy	894627
velo	1832371
nunz	886093
pgss	1861541
lhaa	1841948
via	1606268
hwkz	1841144
wve	1631574
pmf	1140392
jynt	1612630
osi	1832136
aka	1865107
spxx	1338561
nr	71829
kltr	1432133
ivcp	1845123
ever	1640428
vmca	1892747
mmt	809173
insg	1022652
jgh	1615905
dhx	1393883
jrs	1158289
iif	916618
kron	1741830
kio	1515940
glre	1385613
bbig	1717556
powl	80420
edap	1041934
wldn	1370450
mpaa	918251
kbal	55772
nodk	1681206
rjac	1852495
shqa	1844908
afaq	1841661
eggf	1843973
giw	1848795
phci	1620749
nrdy	1819404
dc	1852353
ftf	1233087
cwco	928340
zy	1645842
ayrwf	1847462
bgfv	1156388
autl	1730463
bgh	1521404
yi	1738906
frsg	1842883
abos	1576885
mlr	924822
smti	714256
vldr	1745317
itic	720858
vcxa	1848898
vaxx	1851657
fzt	1839824
ree	1843588
skya	1847152
vigl	1827087
pipp	1822835
glha	1841734
brbs	842717
orrf	826154
tjbh	1499785
eqha	1826729
pear	1835567
thrn	1844280
opt	1815620
twoa	1843988
haia	1848861
scpl	1760717
fanh	1413855
bgxx	1886799
asa	1230869
roc	1884516
mulg	1629665
silc	916793
tgaa	1847355
curo	1711291
bli	1689657
crec	1851230
fct	1282850
xpax	1853397
eot	1454741
allk	1564824
fgpr	922358
riv	1501072
oust	1816581
pkbk	1315399
idex	837852
aef	846676
fvcb	1675644
iii	1371489
vygr	1640266
bny	1137390
xos	1819493
cptn	1498233
grna	1822691
grts	1656634
aadi	1422142
trca	1840353
nath	69733
mqt	887394
ncz	1227857
dlth	1649744
prch	1784535
ifin	1862935
wavc	1849580
bksy	1753539
avac	1836478
skgr	1912461
spne	1637761
skyh	1823587
mist	1408443
refi	1867949
otlk	1649989
frw	1825739
mgnx	1125345
scm	1551901
iqmd	1850051
smmt	1599298
jakk	1009829
bkn	894242
hrow	1360214
sev	1840416
bgt	1287480
cdaq	1851909
dlca	1831928
ener	1855555
iren	1878848
tcbx	1781730
prpl	1643953
wqga	1851174
phyt	1848756
cix	1049606
ueic	101984
alco	3545
pyr	1743344
ghac	1806156
gvci	1858503
geex	1856774
bcml	1730984
npv	897421
pvbc	1778784
rchg	1817786
smih	1839185
pbfs	1769663
mlai	1851625
bite	1831270
vpv	895528
atak	1883788
opal	1842279
dmb	1565381
vhna	1868640
apac	1844981
lgyv	1616788
shap	1881462
crzn	1844635
aenz	1572621
psf	1498612
gtac	1848821
alpn	1626199
arte	1839990
hffg	1680873
veri	1615165
pht	1166258
cban	711669
lvlu	1780201
dals	1863294
srsa	1821682
fif	1513789
myfw	1327607
prlh	1856161
fhlt	1851182
nuw	1450445
bwfg	1505732
ednc	1864891
rdvt	1720116
rvlp	1739426
qfta	1830795
ltrpa	1606745
mrns	1267813
mue	1071899
xers	1867096
fxlv	1788717
fgbi	1408534
opa	1843121
tbsa	1843764
ags	1593548
akts	1584754
rngr	1699039
aprn	1701114
apen	1251769
vfl	895574
oria	1847416
vrm	1580864
aip	1667011
bgsx	1838666
rigl	1034842
gne	1528356
tei	909112
seda	1846975
hplt	1863181
ficv	1855693
stks	1399520
xflt	1703079
zom	1684144
fll	891482
locc	1848323
sppi	831547
scu	1403256
lsea	1721386
tsi	809559
dbd	28823
lmnr	1342423
mnmd	1813814
evlo	1694665
vktx	1607678
wilc	1030997
cnlhn	23426
nhic	1852931
egan	1066194
mn	1524223
pine	1786117
ixhl	1873875
cpss	889609
hma	1850529
nvac	1859807
acbm	1622996
nvec	724910
catn	1632275
rcs	916183
atip	1815849
byno	1801417
omic	1850906
qd	1692705
dbl	1525201
fdbc	1098151
bocn	1856961
bnft	1576169
cian	1867752
lidr	1818644
ob	1454938
gacq	1846288
wewa	1616156
imrx	1790340
mvt	897269
nrim	1163370
cslm	1875493
fund	825202
jz	1852440
uti	1261654
slqt	1794783
pcyo	276720
embk	1827980
aren	894871
aciu	1651625
vstm	1526119
wia	1254370
jce	1385763
ll	1396033
pepg	1835597
real	1573221
tmc	1798562
weys	106532
pbax	1870404
loop	1504678
cnty	911147
cffs	1839519
maqc	1844419
eex	1579214
ndls	1275158
nsrcf	1302084
acv	1636289
scd	1270131
niobf	1512228
pana	1828989
rbtk	1594204
panl	1606909
vtdrf	1465872
tga	736744
nuo	878200
epm	1006655
hglb	1622148
fsbw	1530249
pke	76267
dibs	1600641
vff	1584549
clsk	827876
gpja	41091
sanb	1856689
arl	1102238
ssbk	1689731
vect	1836379
em	1834253
alor	1883962
irnt	1777946
bzfd	1828972
bkkt	1820302
na	1872302
arbk	1841675
evm	1177161
batl	1282648
vbiv	764195
meac	1849902
aray	1138723
rner	1854461
swss	1838000
tsbk	1046050
mfm	801961
tpba	1847090
wlfc	1018164
eod	1386067
obt	1754226
bsvn	1746129
kmda	1567529
rell	355948
axac	1898019
hsmd	1418115
arec	1590715
gnft	1757064
lctx	876343
oxus	1852973
ocn	873860
bbw	1113809
kbrs	1411059
tusk	1679268
howl	1785530
etx	1563696
gnus	1355848
szzl	1829322
gapa	1839121
pmvc	1807765
vmd	1729149
thac	1863685
cenq	1841425
apca	1862993
isaa	1845601
pck	1170300
apyx	719135
arck	1855886
fnvt	1857855
uone	1041657
apxi	1868573
lyts	763532
seovf	1491434
apn	1849011
asax	1824211
gbbk	1894951
briv	1844211
afac	1849489
snce	1819113
ger	1612875
cvcy	1127371
pgrw	1833213
ptmn	1372807
mntn	1863719
ctr	1547341
lvox	1723648
itaq	1841586
srts	1494891
ggt	921671
incr	1857030
pdlb	1874071
ikna	1835579
ksi	1843351
phic	1825724
bwmn	1847590
nwfl	1013272
pmts	1641614
lgi	1278211
sdsya	1163609
wism	1756640
apld	1144879
swkh	1089907
kmph	1434647
mhi	1223026
spir	1816017
tcoa	1846750
astr	1814329
free	1753706
sptk	1836259
ngc	1843249
tlys	1524025
istr	1602658
aagh	1098009
plby	1803914
ccrd	320340
vzla	1796073
quad	1481792
evbn	842518
pfsw	1095315
tig	1801754
clbr	1847064
ntg	1490286
nbh	1178839
gfor	1845459
cmrx	1117480
rgco	1069533
nyxh	1857190
chmg	763563
pkoh	76282
ajx	1614806
essa	1382230
emx	1285786
conn	1223389
mxf	65433
hnrg	788965
cvgi	1290900
thtx	1512717
mav	1258943
necb	1847398
aft	1502573
bsaq	1851908
ttsh	1552800
enj	71508
ihit	1682811
aaci	1844817
sama	1843100
vbnk	1690639
wrn	1364125
rcac	1874218
nksh	796534
vtn	883265
efl	1701167
bglc	1737523
stsa	1692830
opp	1678130
cato	18255
dhy	1061353
adth	1838672
ltrx	1114925
immr	1058811
voxx	807707
ipha	1598599
dbb	1383084
gdo	1472341
ft	833040
blze	1462056
when	943535
ardx	1437402
hqi	1140102
atlo	1132651
ltch	1826000
grph	1815776
scor	1158172
emp	66901
mio	1864290
ngl	1504461
tcfc	855874
talk	1803901
ufi	100726
pet	1842356
owlt	1816708
fosl	883569
rcky	895456
tern	1831363
virx	1061027
soph	1840706
agil	1790625
teaf	1704299
tnya	1858848
wprt	1370416
jaqc	1817868
prds	1822711
alya	1734520
rose	1870129
ela	701719
vor	1817229
vcka	1820190
lyra	1327273
rdw	1819810
nro	1261166
troo	1412095
ivh	1568292
moln	1745114
xoma	791908
asti	1350102
oyst	1720725
bnnr	1852332
dlhc	785557
glt	41719
mfin	1000209
ztek	1904501
kore	1855457
cvly	806279
stix	1896049
rbt	1862068
odc	74046
ctgo	1502377
hie	1519505
olit	1866816
hil	1287808
nsl	1093428
mrmd	1522767
gato	1517006
alpa	1842939
acp	1503290
oprt	1538716
ataq	1841004
blng	1842384
ctxr	1506251
aryd	1838821
abgi	1833764
wneb	1157647
trux	1578019
fxe	1328598
emf	809708
icvx	1786255
mhld	1412100
grx	1391437
mta	1722606
arye	1852432
racb	1819724
etnb	1785173
twin	100378
samg	1549966
eglx	1854233
oxsq	1259429
racy	1860484
frgi	1534992
lcut	874396
ocax	1820175
cmls	1058623
aif	1526697
onds	1646188
cloe	1849058
sqns	1383395
kvhi	1007587
atnm	1388320
swvl	1875609
dave	1841408
dtil	1357874
cia	24090
bbq	1021270
mrcc	1512931
blsa	1823200
amci	1843724
mita	1847440
cnf	1733868
tbnk	1447051
mrbk	1750735
fdeu	1646109
igi	1462586
sbtx	1671858
ccai	1846968
mlac	1807594
doma	1722438
mhh	1437226
ssss	1509470
piivx	1557265
axdx	727207
jill	1687932
isba	842517
true	1327318
cvm	725363
sgc	95574
jwac	1883799
apmi	1857662
twn	804123
ctrn	1318484
quot	1115128
hoft	1077688
linc	1286613
asps	1462418
itegy	1579597
clnn	1822791
bprn	1913971
bsl	1486298
luna	1239819
cffi	913341
antx	1880438
sgii	1869824
hyw	1785680
urgn	1668243
cclp	1449488
dmtk	1651944
supv	1517399
prph	868278
natr	275053
glta	1852767
smhi	1690334
gtii	356590
crnt	1119769
ppta	1526243
gsqb	1849280
lazy	1721741
sj	1753673
prbm	1848165
vbf	5094
pzc	1181504
flc	1245648
impl	1445499
bset	10329
pim	830622
plbc	1168455
flac	1828326
vntr	1705682
mlp	63330
mnsb	1693577
inm	1728328
omeg	1832010
dpls	866439
camp	730255
vabk	1572334
qmco	709283
bbai	1836981
frbk	834285
opbk	1722010
jof	859796
esea	1341170
lcnb	1074902
pnrg	56868
dgl	1383055
murf	1896212
mixt	1576914
qipt	1540013
tcmd	1027838
jatt	1855644
ater	1757715
wmpn	1828376
mcn	1289868
basi	1330016
yj	1759614
nhs	1487610
cvrx	1235912
cdzi	727273
ytra	1516899
lybc	816332
rcmt	700841
insi	30125
iber	1835205
sach	1682220
gdnsf	1771706
ltmaq	1047716
mpa	891038
olma	1750284
cfnb	803016
grrb	1126961
mux	314203
svra	1160308
calb	1752036
tdac	1926599
vrca	1660334
hyb	825345
aku	1776197
sang	1753368
dhf	1057861
jnce	1640455
rdcm	1016838
tela	1561921
allt	1365767
extn	1635881
apgn	1814140
niq	1564584
zev	1802749
cbh	1701809
mtnb	1582554
evi	65312
plg	1095052
cofs	803164
clvs	1466301
enx	1177162
raas	1804583
immp	1506184
dmaq	1857086
fenc	1211583
nmmc	1819157
ntp	829365
rmbi	1767837
lptx	1509745
root	1788882
xl	1772720
smlp	1549922
hlco	1441082
ide	1417802
ptrs	832090
mepw	1627452
sga	886136
ehi	1228509
apei	1201792
artl	1621221
golq	1746278
pfmt	1550695
spe	897802
nbst	1831978
latg	1868269
iva	1756594
myna	1850453
fsfg	1435508
gmda	1600847
acnt	95953
scma	1863428
pwod	716605
pbpb	1195734
ebac	1841258
meoa	1859310
cmct	908311
erlff	1271554
dbe	1383062
emyb	1449794
lion	1845991
hwbk	893847
actg	934549
kndi	1316517
naz	892992
mimo	1823882
rcel	1762303
solo	1637736
grcl	1826492
pzn	1399249
fnwb	1556727
glq	1316463
cei	1309082
epsn	1726126
frbn	1874495
kfs	1072627
rkly	1852117
usdp	1610682
fnwd	919864
bned	1634117
tals	1827506
ccts	1865861
smm	1534293
kulr	1662684
crkm	1700357
hbb	1709164
infu	1337013
nny	818850
hurc	315374
psnl	1527753
adn	1744494
mbcn	836147
glasf	1848731
ohaa	1870778
wimi	1770088
bsbk	1787414
byrn	1354866
nubi	1881551
snfca	318673
asys	720500
dwin	1812360
rvsb	1041368
ebmt	1478454
neov	1748137
prax	1689548
lsac	1869365
issc	836690
vnja	1532383
dkdca	1849380
mtrx	866273
qrhc	1442236
rpmt	1437283
cwgl	1562151
alpp	1606698
evoj	1834342
fpl	1589420
rpid	1380106
cik	810766
ovid	1636651
goro	1160791
nlit	1854963
nak	1164771
mbtc	1837344
pays	1496443
fncb	1035976
crmd	1410098
clls	1627281
ispo	1820566
kldi	1752474
pono	1855631
hysr	1481028
dnif	1059213
mg	1436126
encp	1879373
rain	1724979
srt	1031029
heq	1496749
dhac	1864531
hymc	1718405
sevn	1452477
pfd	868578
esca	33488
tete	1900679
ftii	1889450
bgx	1504234
iga	1332943
evgr	1900402
ovly	1431567
smap	1863990
mmlp	1176334
hnvr	1828588
avbh	1443575
glli	1888734
mnkpf	1567892
tmrc	1445942
bbxia	1814974
hwtr	1144546
liby	1880151
kych	1865701
fet	1401257
genc	64472
sppp	1539190
stbx	1914818
saga	1855351
alsa	1865111
rocg	1855447
gmfi	1866547
inka	1826671
rwod	1907223
tsq	1499832
evg	1287498
bmaq	1867757
maca	1835416
rocl	1885998
bta	1343793
mec	1766368
wavs	1868419
mssa	1882464
kxin	1713539
inmb	1711754
nbtx	1760854
edtx	1817153
drrx	1082038
stxs	1289340
oxac	1861622
mnts	1781162
axh	1855302
pebk	1093672
lmst	1358356
yota	1907730
giac	1853314
fexd	1852407
lvac	1855450
mtry	1860663
afar	1901886
adrt	1864032
chea	1856948
wel	1877557
eose	1805077
livb	1875257
bwg	1504545
tgvc	1865191
rfac	1847607
poet	1437424
winv	1854463
capr	1133869
ftco	1828377
imux	1280776
mhf	830487
beem	1398805
adra	1823584
inte	1850262
spok	1289945
snda	1043000
mvo	1371782
fat	1705012
ehth	1333493
bene	1828735
imun	1559356
ofs	1487918
bkgm	1527383
goco	1808220
pbts	1754323
smsi	948708
gldg	1538847
amsc	880807
dbp	1383057
rlfty	1854078
nrt	72633
trlef	1648636
tsha	1806310
fatp	1865045
gdlc	1729997
fstx	1566373
mram	1438423
prtg	1095435
fraf	723646
sai	1847075
reve	1853651
asxc	876378
finw	1856365
hyfm	1695295
trvi	1563880
ofed	1501078
seel	1017491
cdro	1866782
dmf	839122
cybn	1833141
rndb	1667161
cps	1320461
dakt	915779
prtk	1178711
cfbk	1070680
chn	845379
ghl	1282977
usx	923571
msd	904112
ipa	1715925
csse	1679063
bcli	1137883
fcco	932781
sal	1060219
shua	1886268
phun	1665300
mymd	1321834
oric	1796280
bcan	1888151
brds	1861449
ovbc	894671
vacc	1828185
sttk	1680367
dmo	1478102
avya	1418100
mpv	831655
hear	1493761
czwi	1367859
gf	858706
aty	1861233
jmac	1874259
wulf	1083301
xyf	1725033
ffnw	1401564
sirc	1756704
glee	1843248
tffp	1733413
celc	1603454
mitt	1514281
cydvf	1394039
aeha	1869974
orrcf	1390352
jfin	1743102
jyac	1824119
eucr	1822929
fxy	1353613
slgl	1684693
trx	1173643
sncr	1131554
fxco	1817565
bfin	1303942
jhs	759866
mdxh	1872529
rcat	748268
lmao	1831868
iti	350868
aogo	1881741
rtgn	1836295
infi	1113148
insd	1697587
vsac	1883983
dbtx	1656536
otec	1846809
atha	1620463
hbio	1123494
leat	1456189
aphe	855787
bior	1580063
ecf	793040
banx	1578987
frla	1849294
btbt	1710350
scph	1604950
ecbk	1914605
wstg	945983
fstr	352825
sesn	1485003
jpt	1679033
crt	881787
caas	1157762
fnch	1733257
igta	1866838
ctrm	1720161
lft	1547546
kplt	1785424
efsi	880641
brid	14177
wea	1163792
dlng	1578453
pcf	810943
chmi	1571776
nanx	883107
atxs	1454789
wndw	1071840
arc	1305168
flfv	1912582
rrgb	1171759
jsd	1509253
frevs	36840
bctx	1610820
lark	1141688
hrbr	899394
anix	715446
mynz	1874252
tmpm	1823524
tkno	1850902
inzy	1693011
fmn	1199004
mreo	1719714
fkys	737875
xbit	1626878
altu	1822366
ngs	1084991
avhi	1844507
sbfg	767405
kgnr	1593773
crdf	1213037
hexo	1690947
zepp	1720446
bgsf	1474903
pbyi	1401667
ae	2178
wejo	1864448
ckpt	1651407
cwbc	1051343
pbhc	1609065
sghl	1855885
glsi	1799788
kopn	771266
cmcl	766011
fbio	1429260
atxg	1650101
fixx	1661998
anvs	1477845
cfcx	1489803
flnt	1460329
ifrx	1708688
asrt	1808665
nvct	1875558
eml	31107
dla	1101396
agd	1362481
cbat	1117171
fnrn	1114927
pfo	882071
tron	1847513
pdsb	1472091
achl	1830749
rrts	1440024
erh	1279014
akus	1722271
phx	315131
cpkf	847538
trhc	1651561
ivac	1001902
mlvf	1550603
gan	1799332
stek	1511820
bwaq	1878074
atos	1488039
reemf	1419806
dit	928465
jhi	759828
gass	1328919
opof	740971
cxe	845606
mnp	894351
ubfo	1137547
func	763907
qoeg	1439237
unb	706863
cgo	1285650
hnra	1842556
szc	1506488
fosyf	1336835
rmo	1757932
litb	1523836
bcv	9521
ffmgf	1641229
mgta	1690585
cadl	1841387
fora	1829280
kf	748691
pcm	908187
cue	1645460
enz	316253
krmd	704440
nim	890119
mcac	1895249
srl	16859
zhybf	1672886
msac	1836517
occi	1716951
vate	1006837
pai	75398
intg	69422
phd	1305767
lee	58361
pflc	1093728
voc	1505413
ctg	23111
tglo	1066684
mgf	811922
mdv	1645873
cpaq	1873964
aout	1808997
smid	924719
advm	1501756
brac	1865120
nkg	1177219
fusn	1805890
rmi	1746967
prof	1628808
aib	1882963
iaf	779336
fthm	1753162
cbfv	1605301
pavm	1624326
pirs	1583648
gnss	924383
sunw	1172631
gau	1377757
pwfl	1774170
genq	1853112
augg	1448597
lbao	1586452
sbi	882300
acax	1897245
gdl	1378701
hsaq	1814114
codx	1692415
lax	1847846
sfbc	1541119
vra	1495320
fxnc	719402
gmgi	1437925
sotk	806172
rdi	716634
tast	809248
lab	1162194
asur	884144
lbti	1384135
dcf	1627854
deca	1913577
pcx	1855751
hgtxu	862022
armc	1415813
enob	1527728
seznl	1662991
pvl	1520048
sup	95552
mnov	1226616
galt	1133416
acac	1914023
sy	1758530
nine	1532286
sdwl	1753931
cmt	1026655
watt	1575793
ntic	875582
ljaq	1825437
npce	1528287
gdnr	1858912
cphc	1672909
xnet	1510593
pcyg	50471
vboc	1853920
hour	1874875
ctmx	1501989
fvam	1823465
nmt	897419
ghm	716314
bdtx	1701541
slng	1043186
lgvn	1721484
nxtc	1661059
mhua	1835615
gcv	845611
utgn	832480
kscp	1600983
rbkb	1751783
gwso	1430300
ih	1814423
ihd	1496292
jg	1737339
hhs	45919
life	1339970
enbp	1437479
epix	1633932
vhaq	1823857
alzn	1677077
qnbc	750558
very	1575434
csbb	880417
ocx	1642380
prt	1724009
bixt	1445815
earn	1560672
fgmc	1906133
rfm	1790177
prov	1010470
hmnf	921183
hiti	1847409
kacl	1865468
mpir	815577
somc	703699
megl	1881472
cmtv	718413
gree	1844971
csbr	771856
ycqh	1794276
brag	1867834
mays	54187
trtk	1560905
tmq	1543418
pxlw	1040161
cga	857949
ruby	1709401
yrd	1631761
jdvb	866643
ds	1175483
ggz	1585855
vnrx	93314
exd	1480999
lspr	1859007
move	1734750
mntx	1302028
wtma	1866226
gramf	1876945
xspa	1410428
vhc	1082324
fonr	355019
clrc	1903392
farm	34563
azyo	1708527
miro	1527096
pasg	1787297
drio	1533998
swz	813623
mspr	1802450
hson	1210708
acu	2098
duet	1890671
acev	1813658
elbm	1907184
